Cust_Age,Qualification,Work_exp,Anual_Income,House_Mortgage,Fam_size,CreditCard_usage,AvgCC,Brokerage_Acc,CD_Acc,Banking_type,Personal_loan,ID_Cust
39,level_2,12,2976.3,0.0,4,Active,49.60115999999999,NO,NO,Online,Denied,310
59,level_1,33,1701.0,0.0,5,Inactive,49.60115999999999,NO,NO,Online,Denied,311
61,level_2,33,6306.3,0.0,5,Active,134.63172,NO,NO,Online,Denied,312
40,level_2,13,3826.8,13887.9,4,Inactive,49.60115999999999,NO,NO,Offline,Denied,313
36,level_1,10,7794.9,0.0,2,Inactive,283.4352,NO,NO,Online,Denied,314
53,level_3,27,4818.6,0.0,2,Inactive,113.37408,NO,NO,Online,Denied,315
42,level_1,14,2976.3,7156.8,3,Inactive,49.60115999999999,NO,NO,Online,Denied,316
35,level_2,9,1417.5,0.0,5,Inactive,49.60115999999999,NO,NO,Online,Denied,317
40,level_1,14,3472.2,0.0,4,Inactive,198.40463999999997,NO,NO,Offline,Denied,318
43,level_2,16,708.3,0.0,3,Inactive,21.25764,NO,NO,Online,Denied,319
54,level_3,27,4322.7,14668.2,5,Inactive,127.54584,NO,NO,Offline,Denied,320
44,level_1,17,5172.3,0.0,5,Inactive,28.34352,YES,NO,Offline,Denied,321
35,level_1,9,3755.7,0.0,2,Active,85.03056,NO,NO,Offline,Denied,322
41,level_3,13,6306.3,10841.4,2,Active,198.40463999999997,NO,NO,Online,Denied,323
57,level_1,30,4109.4,0.0,5,Active,63.77292,NO,NO,Online,Denied,324
61,level_1,33,8007.3,5455.8,3,Inactive,141.7176,NO,NO,Online,Denied,325
62,level_1,34,4251.6,0.0,4,Inactive,177.147,NO,NO,Online,Denied,326
63,level_2,37,3826.8,9140.4,5,Active,85.03056,NO,NO,Online,Denied,327
57,level_3,29,2054.7,5598.0,5,Inactive,106.2882,NO,NO,Online,Denied,328
49,level_3,22,1346.4,0.0,2,Inactive,28.34352,NO,NO,Online,Denied,329
37,level_1,11,991.8,0.0,5,Active,70.8588,NO,YES,Online,Denied,330
27,level_2,0,1983.6,0.0,3,Inactive,120.45996000000001,NO,NO,Offline,Denied,331
50,level_1,24,1701.0,0.0,5,Inactive,14.17176,NO,NO,Online,Denied,332
42,level_3,15,5881.5,0.0,2,Inactive,70.8588,NO,NO,Offline,Denied,333
50,level_2,22,2834.1,6165.0,4,Inactive,155.88936,NO,NO,Online,Denied,334
36,level_1,8,991.8,0.0,5,Inactive,21.25764,NO,NO,Offline,Denied,335
37,level_3,9,7440.3,0.0,3,Inactive,318.8646,NO,NO,Offline,Denied,336
58,level_3,32,4251.6,16084.8,2,Inactive,127.54584,NO,NO,Online,Denied,337
34,level_1,6,2480.4,0.0,4,Inactive,70.8588,YES,NO,Online,Denied,338
27,level_1,1,8574.3,11196.0,2,Inactive,382.63752,NO,NO,Online,Denied,339
39,level_2,13,7865.1,0.0,2,Inactive,56.68704,NO,NO,Offline,Denied,340
65,level_2,38,7794.9,7723.8,4,Inactive,127.54584,NO,NO,Online,Denied,341
32,level_2,4,4464.0,0.0,5,Inactive,155.88936,YES,NO,Online,Denied,342
53,level_1,27,6518.7,0.0,5,Active,212.5764,NO,YES,Online,Applied,343
36,level_1,8,4606.2,16084.8,2,Inactive,212.5764,NO,NO,Online,Applied,344
57,level_1,31,3543.3,0.0,5,Inactive,106.2882,NO,NO,Online,Denied,345
55,level_1,28,12258.9,30257.1,5,Inactive,191.31876,NO,NO,Online,Applied,346
46,level_1,20,10274.4,0.0,2,Active,248.00580000000002,NO,NO,Offline,Denied,347
63,level_2,36,3755.7,0.0,4,Inactive,35.4294,NO,NO,Online,Denied,348
67,level_1,40,9919.8,0.0,2,Inactive,63.77292,NO,NO,Offline,Denied,349
68,level_1,41,4180.5,0.0,4,Inactive,170.06112,NO,NO,Offline,Denied,350
52,level_1,25,5739.3,0.0,2,Inactive,85.03056,NO,NO,Offline,Denied,351
49,level_2,23,6235.2,0.0,5,Inactive,99.20231999999999,NO,NO,Offline,Denied,352
52,level_1,24,3188.7,6589.8,5,Inactive,7.08588,NO,NO,Online,Denied,353
32,level_2,4,1701.0,5739.3,2,Inactive,28.34352,NO,NO,Online,Denied,354
43,level_1,16,8503.2,0.0,3,Active,276.34932,NO,NO,Online,Denied,355
27,level_3,-1,5739.3,0.0,3,Active,113.37408,NO,NO,Online,Denied,356
61,level_1,35,2834.1,9566.1,5,Inactive,28.34352,NO,NO,Online,Denied,357
59,level_1,33,3188.7,14454.9,5,Inactive,106.2882,NO,NO,Online,Denied,358
47,level_1,21,15447.6,0.0,3,Inactive,472.62819599999995,NO,NO,Online,Denied,359
56,level_3,29,5739.3,0.0,3,Inactive,0.0,NO,NO,Online,Denied,360
43,level_2,16,2338.2,0.0,5,Inactive,0.0,NO,NO,Online,Denied,361
54,level_1,26,12612.6,0.0,2,Inactive,70.8588,NO,NO,Offline,Denied,362
36,level_1,9,6518.7,0.0,2,Inactive,198.40463999999997,NO,NO,Online,Denied,363
30,level_2,2,779.4,0.0,2,Active,7.08588,NO,NO,Online,Denied,364
29,level_2,1,9211.5,0.0,4,Inactive,205.49052,NO,NO,Offline,Applied,365
49,level_2,22,2125.8,8148.6,5,Active,28.34352,NO,NO,Online,Denied,366
63,level_1,36,3401.1,0.0,4,Active,106.2882,NO,NO,Offline,Denied,367
56,level_3,29,3401.1,0.0,5,Inactive,127.54584,NO,NO,Online,Denied,368
63,level_1,36,2054.7,0.0,2,Inactive,92.11644000000001,NO,NO,Offline,Denied,369
36,level_2,9,5951.7,22887.0,5,Inactive,155.88936,NO,NO,Online,Denied,370
48,level_1,21,5810.4,0.0,5,Inactive,28.34352,NO,NO,Offline,Denied,371
34,level_1,6,8503.2,21328.2,5,Active,382.63752,NO,YES,Online,Applied,372
63,level_2,35,2905.2,0.0,5,Inactive,120.45996000000001,YES,NO,Online,Denied,373
35,level_3,9,8857.8,0.0,2,Inactive,304.69284,NO,NO,Online,Applied,374
54,level_2,27,2480.4,0.0,5,Inactive,14.17176,NO,NO,Online,Denied,375
45,level_1,19,5172.3,0.0,4,Active,165.101004,YES,YES,Online,Denied,376
32,level_1,6,4889.7,13321.8,5,Active,240.91992000000002,NO,NO,Offline,Denied,377
52,level_1,24,2692.8,0.0,5,Inactive,7.08588,NO,NO,Online,Denied,378
35,level_1,8,4818.6,0.0,5,Inactive,92.11644000000001,NO,NO,Online,Denied,379
51,level_3,23,4606.2,16439.4,3,Active,28.34352,NO,NO,Offline,Denied,380
43,level_1,17,2338.2,7369.2,2,Inactive,49.60115999999999,NO,NO,Offline,Denied,381
35,level_2,9,3543.3,0.0,2,Inactive,170.06112,NO,NO,Offline,Denied,382
40,level_1,14,7936.2,27918.0,3,Inactive,155.88936,NO,NO,Offline,Denied,383
44,level_3,18,3472.2,0.0,4,Inactive,148.80348,YES,NO,Online,Denied,384
30,level_1,4,8077.5,0.0,3,Inactive,14.17176,NO,NO,Online,Denied,385
38,level_2,12,2480.4,0.0,5,Inactive,28.34352,NO,NO,Online,Denied,386
32,level_1,6,4535.1,8290.8,5,Inactive,240.91992000000002,NO,NO,Offline,Denied,387
48,level_2,22,12967.2,0.0,2,Active,219.66228,NO,YES,Online,Applied,388
52,level_2,25,2480.4,0.0,4,Active,120.45996000000001,NO,NO,Online,Denied,389
53,level_2,27,3117.6,9990.9,4,Inactive,134.63172,NO,NO,Offline,Denied,390
45,level_2,19,2834.1,0.0,4,Inactive,42.51528,NO,NO,Online,Denied,391
43,level_1,17,5881.5,0.0,5,Inactive,189.192996,NO,NO,Online,Denied,392
36,level_3,8,11620.8,0.0,5,Inactive,524.35512,NO,NO,Online,Applied,393
30,level_1,4,10982.7,0.0,2,Inactive,448.536204,NO,NO,Offline,Denied,394
45,level_3,18,6022.8,7794.9,5,Active,134.63172,NO,NO,Online,Denied,395
36,level_1,10,4251.6,0.0,4,Active,198.40463999999997,NO,YES,Online,Denied,396
55,level_3,27,3543.3,0.0,3,Inactive,56.68704,NO,NO,Online,Denied,397
60,level_2,34,3401.1,0.0,5,Active,92.11644000000001,NO,NO,Online,Denied,398
39,level_1,11,2409.3,0.0,4,Inactive,63.77292,NO,NO,Online,Denied,399
56,level_3,24,5102.1,15447.6,4,Active,99.20231999999999,NO,NO,Offline,Denied,400
49,level_1,23,2409.3,0.0,5,Active,42.51528,NO,YES,Online,Denied,401
38,level_3,11,567.0,5739.3,5,Active,14.17176,NO,NO,Offline,Denied,402
56,level_3,24,1771.2,8148.6,5,Inactive,28.34352,NO,NO,Offline,Denied,403
63,level_3,35,3543.3,7936.2,4,Inactive,99.20231999999999,NO,NO,Online,Denied,404
34,level_3,6,6944.4,21682.8,3,Inactive,318.8646,NO,NO,Offline,Denied,405
59,level_3,27,3543.3,0.0,5,Inactive,141.7176,NO,NO,Online,Denied,406
45,level_1,17,3188.7,0.0,3,Inactive,49.60115999999999,NO,NO,Offline,Denied,407
37,level_1,11,6589.8,0.0,3,Active,191.31876,NO,NO,Online,Denied,408
57,level_3,30,10274.4,0.0,3,Inactive,425.1528,NO,NO,Online,Applied,409
32,level_3,6,3117.6,0.0,2,Active,14.17176,NO,NO,Offline,Denied,410
60,level_3,28,5314.5,0.0,2,Inactive,99.20231999999999,NO,NO,Online,Denied,411
53,level_3,25,1487.7,5385.6,3,Inactive,28.34352,YES,NO,Online,Denied,412
44,level_3,17,5810.4,0.0,2,Inactive,262.17756,NO,NO,Online,Denied,413
57,level_2,29,4606.2,0.0,5,Inactive,198.40463999999997,NO,NO,Online,Denied,414
46,level_3,19,12187.8,27705.6,3,Inactive,304.69284,YES,YES,Online,Applied,415
49,level_1,23,11549.7,0.0,2,Inactive,354.294,NO,NO,Offline,Denied,416
57,level_2,29,1983.6,5810.4,3,Active,49.60115999999999,NO,NO,Online,Denied,417
42,level_1,16,3117.6,0.0,2,Inactive,127.54584,YES,NO,Online,Denied,418
45,level_1,19,4109.4,0.0,3,Inactive,226.74816,NO,NO,Online,Denied,419
37,level_1,10,5243.4,0.0,5,Inactive,92.11644000000001,NO,NO,Online,Denied,420
44,level_3,17,3117.6,0.0,2,Active,21.25764,YES,YES,Online,Denied,421
64,level_2,38,3755.7,0.0,2,Inactive,0.0,NO,NO,Offline,Denied,422
47,level_2,21,9495.0,0.0,5,Active,389.7234,NO,YES,Online,Applied,423
43,level_2,17,2409.3,0.0,2,Inactive,141.7176,NO,NO,Offline,Denied,424
34,level_3,7,10133.1,0.0,4,Inactive,205.49052,NO,NO,Online,Applied,425
64,level_2,36,9566.1,0.0,3,Inactive,368.46576000000005,NO,NO,Online,Applied,426
63,level_2,36,13038.3,24233.4,5,Active,162.97523999999999,NO,YES,Online,Applied,427
60,level_2,31,12612.6,0.0,3,Inactive,425.1528,NO,NO,Online,Applied,428
55,level_3,28,12400.2,0.0,4,Active,255.09168,NO,YES,Online,Applied,429
36,level_3,9,2196.9,6022.8,5,Active,77.94468,YES,YES,Online,Denied,430
39,level_1,13,4959.9,0.0,3,Inactive,191.31876,NO,NO,Offline,Denied,431
57,level_1,30,3897.0,15234.3,5,Active,63.77292,NO,NO,Online,Denied,432
52,level_3,25,2692.8,0.0,2,Inactive,99.20231999999999,NO,NO,Online,Denied,433
59,level_2,32,1487.7,0.0,4,Inactive,7.08588,YES,YES,Online,Denied,434
42,level_3,14,9140.4,0.0,2,Inactive,418.06692,NO,NO,Online,Applied,435
44,level_3,12,2763.9,0.0,4,Active,141.7176,YES,YES,Online,Denied,436
49,level_3,22,4109.4,0.0,5,Active,255.09168,NO,NO,Online,Denied,437
41,level_3,13,6660.9,0.0,2,Active,106.2882,NO,NO,Offline,Denied,438
61,level_1,34,3684.6,0.0,5,Inactive,49.60115999999999,YES,NO,Offline,Denied,439
50,level_1,23,2480.4,0.0,2,Inactive,7.08588,YES,NO,Online,Denied,440
61,level_1,35,567.0,6448.5,5,Inactive,49.60115999999999,YES,NO,Offline,Denied,441
61,level_1,35,1771.2,5314.5,3,Inactive,21.25764,NO,NO,Online,Denied,442
34,level_2,6,1983.6,6235.2,3,Inactive,21.25764,NO,NO,Online,Denied,443
57,level_3,25,1629.9,6235.2,5,Inactive,28.34352,NO,NO,Offline,Denied,444
37,level_1,9,3188.7,0.0,2,Active,141.7176,NO,NO,Online,Denied,445
26,level_1,0,6235.2,9495.0,4,Inactive,56.68704,NO,NO,Offline,Denied,446
53,level_3,25,2196.9,11408.4,3,Active,28.34352,NO,NO,Online,Denied,447
26,level_2,-1,5526.9,0.0,3,Inactive,127.54584,NO,NO,Offline,Denied,448
48,level_1,21,10912.5,6660.9,3,Inactive,198.40463999999997,NO,NO,Offline,Denied,449
27,level_1,1,5102.1,0.0,4,Inactive,56.68704,NO,NO,Online,Denied,450
40,level_3,13,5951.7,8574.3,4,Active,85.03056,NO,NO,Online,Denied,451
56,level_2,28,7652.7,0.0,5,Inactive,134.63172,NO,NO,Online,Applied,452
63,level_2,36,2480.4,0.0,4,Active,92.11644000000001,NO,NO,Offline,Denied,453
47,level_1,21,10770.3,0.0,3,Inactive,531.441,NO,NO,Online,Denied,454
34,level_1,8,5598.0,0.0,2,Inactive,7.08588,NO,NO,Offline,Denied,455
61,level_2,34,1346.4,0.0,3,Inactive,35.4294,NO,NO,Online,Denied,456
59,level_1,32,4889.7,17360.1,5,Inactive,49.60115999999999,NO,NO,Offline,Denied,457
50,level_3,22,4180.5,17076.6,2,Inactive,99.20231999999999,NO,NO,Online,Denied,458
53,level_2,25,13463.1,0.0,3,Inactive,297.60696,NO,NO,Online,Applied,459
62,level_1,34,7440.3,0.0,3,Inactive,99.20231999999999,NO,NO,Online,Denied,460
44,level_1,18,3046.5,9637.2,2,Inactive,49.60115999999999,NO,NO,Offline,Denied,461
53,level_1,27,850.5,0.0,3,Inactive,14.17176,NO,NO,Offline,Denied,462
30,level_2,2,3897.0,0.0,4,Inactive,77.94468,NO,NO,Offline,Denied,463
31,level_2,4,5881.5,0.0,5,Active,155.88936,NO,NO,Online,Denied,464
61,level_1,35,9282.6,0.0,2,Active,269.26344,NO,NO,Online,Denied,465
36,level_1,10,3188.7,5951.7,2,Inactive,120.45996000000001,NO,NO,Offline,Denied,466
29,level_1,3,14242.5,11196.0,2,Inactive,448.536204,NO,NO,Online,Denied,467
46,level_2,20,7156.8,5810.4,4,Inactive,311.77872,NO,NO,Offline,Applied,468
47,level_2,18,5526.9,0.0,4,Inactive,189.192996,NO,NO,Online,Denied,469
44,level_1,18,5314.5,0.0,4,Active,165.101004,NO,NO,Offline,Denied,470
40,level_1,12,4109.4,0.0,3,Inactive,198.40463999999997,NO,NO,Online,Denied,471
54,level_3,26,1346.4,6802.2,2,Inactive,99.20231999999999,NO,NO,Online,Denied,472
44,level_3,16,1983.6,6448.5,5,Active,106.2882,NO,NO,Online,Denied,473
34,level_1,7,7936.2,5739.3,2,Inactive,269.26344,NO,NO,Online,Denied,474
45,level_1,19,9070.2,0.0,2,Inactive,333.03636000000006,NO,NO,Online,Denied,475
35,level_1,8,4392.9,0.0,2,Inactive,70.8588,NO,NO,Online,Denied,476
39,level_2,11,991.8,8007.3,4,Inactive,7.08588,NO,NO,Online,Denied,477
27,level_3,0,5102.1,0.0,4,Inactive,184.23288000000002,NO,NO,Online,Denied,478
43,level_3,15,1701.0,0.0,3,Inactive,56.68704,YES,NO,Online,Denied,479
49,level_3,22,4109.4,0.0,5,Active,255.09168,NO,NO,Online,Denied,480
35,level_1,7,6518.7,0.0,4,Inactive,113.37408,NO,NO,Offline,Denied,481
61,level_1,35,6732.0,0.0,2,Active,269.26344,NO,NO,Online,Denied,482
57,level_1,29,2480.4,0.0,4,Inactive,99.20231999999999,NO,NO,Offline,Denied,483
64,level_2,38,3117.6,0.0,2,Active,134.63172,NO,NO,Offline,Denied,484
65,level_1,38,4464.0,0.0,3,Inactive,106.2882,NO,NO,Online,Denied,485
46,level_1,18,3826.8,14313.6,2,Inactive,198.40463999999997,NO,NO,Offline,Denied,486
63,level_2,37,4392.9,17289.9,2,Inactive,0.0,NO,NO,Online,Denied,487
28,level_1,1,6022.8,0.0,2,Inactive,134.63172,NO,NO,Online,Denied,488
61,level_1,34,7298.1,0.0,2,Inactive,184.23288000000002,NO,NO,Online,Denied,489
48,level_3,20,6022.8,0.0,3,Inactive,28.34352,NO,NO,Offline,Denied,490
29,level_1,3,8857.8,0.0,3,Inactive,42.51528,NO,NO,Offline,Denied,491
58,level_1,31,4251.6,0.0,4,Inactive,120.45996000000001,NO,NO,Online,Denied,492
49,level_1,23,7794.9,0.0,3,Active,233.83403999999996,NO,NO,Online,Denied,493
58,level_3,30,1701.0,6235.2,3,Inactive,28.34352,NO,NO,Offline,Denied,494
30,level_1,4,11266.2,0.0,2,Active,106.2882,NO,NO,Online,Denied,495
54,level_2,27,3046.5,0.0,2,Inactive,92.11644000000001,YES,NO,Online,Denied,496
59,level_2,33,5598.0,20832.3,2,Active,191.31876,NO,NO,Online,Denied,497
57,level_1,29,2976.3,0.0,5,Inactive,177.147,YES,NO,Offline,Denied,498
27,level_2,-1,2834.1,0.0,4,Inactive,170.06112,NO,NO,Online,Denied,499
32,level_3,4,6022.8,0.0,5,Inactive,148.80348,NO,NO,Online,Denied,500
41,level_3,13,2834.1,9140.4,4,Inactive,63.77292,NO,NO,Online,Denied,501
61,level_1,35,2338.2,9282.6,5,Active,28.34352,NO,NO,Offline,Denied,502
42,level_2,15,6377.4,0.0,5,Inactive,77.94468,YES,NO,Online,Denied,503
61,level_1,33,7085.7,8999.1,3,Inactive,141.7176,NO,NO,Offline,Denied,504
37,level_1,11,3755.7,0.0,4,Inactive,198.40463999999997,NO,NO,Offline,Denied,505
47,level_1,19,6022.8,0.0,4,Active,148.80348,NO,NO,Online,Denied,506
30,level_1,2,10557.9,0.0,3,Inactive,510.18336,NO,NO,Online,Denied,507
49,level_2,22,5526.9,0.0,2,Inactive,14.17176,NO,NO,Online,Denied,508
52,level_1,26,5810.4,0.0,2,Active,0.0,NO,NO,Online,Denied,509
58,level_2,31,921.6,5385.6,5,Active,63.77292,NO,YES,Online,Denied,510
53,level_1,26,1062.9,8077.5,3,Inactive,0.0,NO,NO,Online,Denied,511
55,level_1,28,1275.3,0.0,5,Inactive,56.68704,NO,NO,Offline,Denied,512
35,level_1,7,3117.6,0.0,2,Inactive,21.25764,NO,NO,Offline,Denied,513
57,level_2,30,5739.3,0.0,5,Inactive,269.26344,NO,NO,Online,Denied,514
62,level_1,34,6022.8,0.0,3,Inactive,141.7176,NO,NO,Online,Denied,515
49,level_1,21,8715.6,0.0,2,Inactive,517.26924,NO,NO,Offline,Denied,516
51,level_2,23,4251.6,10062.0,4,Active,49.60115999999999,NO,NO,Online,Denied,517
35,level_3,8,8503.2,5385.6,3,Active,297.60696,NO,NO,Offline,Applied,518
49,level_1,21,5810.4,0.0,4,Inactive,148.80348,NO,NO,Offline,Denied,519
37,level_3,10,10062.0,0.0,5,Inactive,56.68704,NO,NO,Offline,Applied,520
41,level_1,15,9849.6,25012.8,2,Inactive,240.91992000000002,NO,NO,Online,Denied,521
47,level_3,20,2976.3,0.0,2,Inactive,21.25764,NO,NO,Online,Denied,522
68,level_1,41,1275.3,0.0,4,Inactive,35.4294,NO,NO,Offline,Denied,523
28,level_2,1,2692.8,0.0,5,Inactive,120.45996000000001,NO,NO,Online,Denied,524
44,level_1,18,3188.7,0.0,2,Inactive,49.60115999999999,YES,NO,Online,Denied,525
61,level_3,33,4818.6,9070.2,3,Inactive,162.97523999999999,YES,NO,Online,Denied,526
45,level_1,19,5739.3,0.0,3,Inactive,226.74816,NO,NO,Offline,Denied,527
36,level_1,10,2480.4,0.0,2,Inactive,120.45996000000001,NO,NO,Online,Denied,528
42,level_2,15,3613.5,9282.6,3,Inactive,77.94468,NO,NO,Online,Denied,529
66,level_3,38,4464.0,13038.3,3,Inactive,120.45996000000001,YES,NO,Online,Denied,530
64,level_1,37,2763.9,0.0,4,Inactive,106.2882,NO,NO,Online,Denied,531
45,level_3,19,9211.5,15660.0,3,Active,333.03636000000006,NO,NO,Offline,Applied,532
37,level_1,10,2409.3,6165.0,5,Active,120.45996000000001,NO,NO,Online,Denied,533
53,level_1,25,12400.2,22107.6,4,Inactive,49.60115999999999,NO,NO,Offline,Applied,534
57,level_2,30,8361.0,0.0,5,Inactive,396.80927999999994,NO,NO,Online,Applied,535
41,level_1,15,9140.4,0.0,3,Inactive,134.63172,NO,NO,Offline,Denied,536
44,level_3,17,6732.0,0.0,4,Inactive,35.4294,NO,NO,Offline,Denied,537
59,level_3,33,12896.1,26359.2,3,Inactive,233.83403999999996,NO,NO,Offline,Applied,538
39,level_3,11,4251.6,0.0,4,Inactive,35.4294,NO,NO,Online,Denied,539
67,level_3,39,2480.4,10629.0,2,Inactive,35.4294,NO,NO,Online,Denied,540
42,level_3,14,2125.8,6093.9,3,Inactive,56.68704,NO,NO,Offline,Denied,541
55,level_2,27,12329.1,0.0,2,Inactive,205.49052,NO,NO,Online,Applied,542
54,level_3,27,5669.1,0.0,2,Active,92.11644000000001,NO,YES,Online,Denied,543
44,level_3,16,4535.1,17502.3,4,Inactive,35.4294,NO,NO,Offline,Denied,544
36,level_2,9,5951.7,0.0,4,Inactive,42.51528,NO,NO,Online,Denied,545
36,level_1,8,2692.8,0.0,5,Inactive,14.17176,NO,NO,Offline,Denied,546
54,level_2,27,3046.5,0.0,5,Inactive,14.17176,NO,NO,Online,Denied,547
51,level_2,24,6448.5,0.0,2,Inactive,198.40463999999997,NO,NO,Offline,Denied,548
60,level_1,33,3188.7,0.0,5,Active,148.80348,NO,NO,Online,Denied,549
48,level_1,21,3117.6,7794.9,2,Inactive,21.25764,YES,NO,Online,Denied,550
28,level_2,2,3897.0,0.0,4,Inactive,49.60115999999999,NO,NO,Online,Denied,551
58,level_2,31,2480.4,8077.5,4,Inactive,7.08588,NO,NO,Offline,Denied,552
37,level_2,10,5526.9,0.0,2,Inactive,184.23288000000002,NO,NO,Online,Denied,553
36,level_2,9,5951.7,0.0,4,Inactive,42.51528,NO,NO,Online,Denied,554
49,level_1,21,5881.5,6873.3,2,Inactive,269.26344,NO,NO,Offline,Applied,555
29,level_3,2,4818.6,14384.7,4,Inactive,184.23288000000002,YES,NO,Offline,Denied,556
47,level_1,20,2125.8,0.0,2,Inactive,7.08588,NO,NO,Online,Denied,557
62,level_1,35,3613.5,0.0,3,Inactive,198.40463999999997,NO,NO,Online,Denied,558
48,level_1,21,12045.6,0.0,3,Inactive,198.40463999999997,NO,NO,Offline,Denied,559
29,level_3,0,2834.1,0.0,5,Inactive,70.8588,NO,NO,Offline,Denied,560
36,level_2,10,4818.6,0.0,4,Inactive,184.23288000000002,NO,NO,Offline,Denied,561
34,level_3,8,1771.2,0.0,4,Active,63.77292,NO,NO,Online,Denied,562
56,level_1,28,6589.8,9423.9,2,Active,347.20812,NO,YES,Online,Denied,563
61,level_3,33,4818.6,0.0,3,Inactive,162.97523999999999,YES,NO,Offline,Denied,564
44,level_1,18,8077.5,0.0,2,Inactive,21.25764,NO,NO,Offline,Denied,565
47,level_3,20,4959.9,0.0,5,Active,134.63172,NO,NO,Online,Denied,566
28,level_2,1,3897.0,12400.2,5,Inactive,120.45996000000001,NO,NO,Online,Denied,567
53,level_2,24,5526.9,0.0,2,Inactive,189.192996,NO,NO,Online,Denied,568
27,level_1,1,8007.3,0.0,4,Active,177.147,NO,NO,Offline,Denied,569
32,level_1,4,2763.9,0.0,2,Inactive,106.2882,NO,NO,Online,Denied,570
43,level_1,15,5810.4,0.0,4,Inactive,7.08588,NO,NO,Online,Denied,571
46,level_2,17,4889.7,0.0,4,Inactive,189.192996,NO,NO,Offline,Denied,572
32,level_2,4,4251.6,0.0,5,Inactive,155.88936,NO,NO,Online,Denied,573
57,level_1,30,5951.7,21541.5,3,Inactive,262.17756,YES,NO,Online,Denied,574
37,level_1,10,10133.1,0.0,2,Active,609.38568,NO,NO,Online,Denied,575
55,level_3,29,3755.7,0.0,5,Inactive,7.08588,NO,NO,Offline,Denied,576
37,level_3,10,6022.8,0.0,5,Active,148.80348,NO,NO,Offline,Denied,577
31,level_2,4,3543.3,0.0,5,Inactive,120.45996000000001,NO,NO,Online,Denied,578
66,level_1,40,6235.2,17218.8,2,Active,269.26344,NO,NO,Online,Denied,579
45,level_3,18,1558.8,0.0,3,Inactive,0.0,NO,NO,Offline,Denied,580
65,level_1,39,3472.2,7298.1,2,Inactive,56.68704,NO,NO,Online,Denied,581
45,level_3,17,5739.3,0.0,5,Inactive,184.23288000000002,YES,NO,Online,Denied,582
34,level_1,7,6944.4,12116.7,2,Inactive,297.60696,YES,YES,Offline,Applied,583
40,level_3,13,9140.4,5314.5,5,Inactive,21.25764,NO,NO,Online,Applied,584
56,level_1,30,2054.7,0.0,3,Active,56.68704,NO,NO,Offline,Denied,585
58,level_1,30,9990.9,0.0,3,Inactive,35.4294,NO,NO,Online,Denied,586
36,level_1,10,6518.7,0.0,3,Active,191.31876,YES,YES,Offline,Denied,587
59,level_3,27,2763.9,0.0,4,Active,70.8588,YES,NO,Offline,Denied,588
46,level_3,20,4392.9,0.0,4,Active,21.25764,NO,NO,Offline,Denied,589
28,level_2,1,2480.4,8432.1,3,Active,120.45996000000001,NO,NO,Offline,Denied,590
43,level_2,17,2692.8,12754.8,5,Active,155.88936,NO,NO,Offline,Denied,591
62,level_2,35,2338.2,0.0,3,Inactive,35.4294,NO,NO,Online,Denied,592
59,level_1,32,4889.7,17360.1,5,Inactive,49.60115999999999,NO,NO,Offline,Denied,593
37,level_1,9,2834.1,0.0,4,Inactive,63.77292,NO,NO,Online,Denied,594
59,level_1,31,5810.4,5881.5,3,Active,141.7176,NO,NO,Offline,Denied,595
40,level_3,12,4322.7,0.0,4,Inactive,63.77292,NO,NO,Offline,Denied,596
44,level_3,16,1771.2,0.0,3,Active,56.68704,NO,NO,Offline,Denied,597
33,level_2,5,5810.4,0.0,5,Inactive,155.88936,NO,NO,Offline,Denied,598
47,level_1,21,8574.3,0.0,2,Inactive,333.03636000000006,NO,NO,Offline,Denied,599
52,level_3,25,3188.7,0.0,3,Inactive,42.51528,NO,NO,Offline,Denied,600
58,level_3,32,11196.0,0.0,4,Inactive,262.17756,NO,NO,Online,Applied,601
36,level_3,4,5881.5,0.0,5,Inactive,283.4352,NO,NO,Online,Denied,602
50,level_2,22,3826.8,0.0,2,Inactive,85.03056,NO,NO,Offline,Denied,603
34,level_2,8,1558.8,0.0,5,Active,49.60115999999999,NO,NO,Online,Denied,604
49,level_2,20,4392.9,0.0,2,Inactive,189.192996,NO,NO,Online,Denied,605
44,level_2,15,1487.7,0.0,4,Inactive,70.8588,NO,NO,Online,Denied,606
55,level_3,23,1417.5,0.0,5,Active,28.34352,NO,NO,Online,Denied,607
38,level_1,11,11620.8,0.0,3,Active,552.69864,NO,NO,Online,Denied,608
54,level_3,26,11196.0,17785.8,3,Active,262.17756,NO,NO,Offline,Applied,609
57,level_3,29,3826.8,6589.8,3,Inactive,162.97523999999999,NO,NO,Offline,Denied,610
48,level_1,20,4535.1,13392.0,5,Inactive,205.49052,NO,NO,Offline,Denied,611
45,level_3,18,4464.0,0.0,4,Inactive,56.68704,YES,NO,Offline,Denied,612
31,level_1,3,6518.7,20336.4,3,Inactive,92.11644000000001,NO,NO,Online,Denied,613
48,level_1,20,4959.9,0.0,5,Active,205.49052,NO,NO,Offline,Denied,614
65,level_1,38,9140.4,25934.4,2,Inactive,63.77292,NO,NO,Online,Denied,615
27,level_1,1,8644.5,0.0,3,Inactive,14.17176,NO,NO,Online,Denied,616
63,level_2,35,4251.6,0.0,2,Inactive,198.40463999999997,NO,NO,Online,Denied,617
46,level_3,14,2338.2,12116.7,2,Inactive,53.1441,NO,NO,Offline,Denied,618
